#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Segmentstructural|Category
#T_SP=webanno.custom.EXT|SEG


#Text=An electrical system adapted to keep pigeons or other birds away from buildings comprising a static electrical pulse generator ( 1 ) producing high voltage pulses of short duration and low electrical power whereby said voltage , applied to protective lines ( 7 ) adapted to be fastened to portions of the buildings to be protected , keeps the pigeons away when the latter try to perch with their legs on said protective lines ( 7 ) located a short distance from each other , characterized in that at the outlet from the electrical pulse generator ( 1 ) there is provided a pair of electrical circuits ( 3 , 5 , 2 ; 4 , 5 , 2 ) adapted to be alternatively connected to said protective lines ( 7 ) and said electrical circuit have a voltage different from each other in order to enable the most appropriate voltage to be used , according to the length and configuration of the protective lines ( 7 ) .
1-52	301-304	the	REQT\[2\][4]	COMPOSITION[3]|INVENTION\_OBJ[5]|OBJ\_FUNCTION[8]|CLAIM\_OBJ[9]|OBJ\_FUNCTION[11]	
1-53	305-314	buildings	REQT\[2\][4]	COMPOSITION[3]|INVENTION\_OBJ[5]|OBJ\_FUNCTION[8]|CLAIM\_OBJ[9]|OBJ\_FUNCTION[11]	
1-54	315-317	to	REQT\[2\][4]	COMPOSITION[3]|INVENTION\_OBJ[5]|OBJ\_FUNCTION[8]|CLAIM\_OBJ[9]|OBJ\_FUNCTION[11]	
1-55	318-320	be	REQT\[2\][4]	COMPOSITION[3]|INVENTION\_OBJ[5]|OBJ\_FUNCTION[8]|CLAIM\_OBJ[9]|OBJ\_FUNCTION[11]	
1-56	321-330	protected	REQT\[2\][4]	COMPOSITION[3]|INVENTION\_OBJ[5]|OBJ\_FUNCTION[8]|CLAIM\_OBJ[9]|OBJ\_FUNCTION[11]	
1-57	331-332	,	_	_	
1-58	333-338	keeps	REQT\[2\][6]	FUNCTION[12]	
1-59	339-342	the	REQT\[2\][6]	FUNCTION[12]	
1-60	343-350	pigeons	REQT\[2\][6]	FUNCTION[12]	
1-61	351-355	away	REQT\[2\][6]	FUNCTION[12]	
1-62	356-360	when	REQT\[2\][6]	FUNCTION[12]	
1-63	361-364	the	REQT\[2\][6]	FUNCTION[12]	
1-64	365-371	latter	REQT\[2\][6]	FUNCTION[12]	
1-65	372-375	try	REQT\[2\][6]	FUNCTION[12]	
1-66	376-378	to	REQT\[2\][6]	FUNCTION[12]	
1-67	379-384	perch	REQT\[2\][6]	FUNCTION[12]	
1-68	385-389	with	REQT\[2\][6]	FUNCTION[12]	
1-69	390-395	their	REQT\[2\][6]	FUNCTION[12]	
1-70	396-400	legs	REQT\[2\][6]	FUNCTION[12]	
1-71	401-403	on	REQT\[2\][6]	FUNCTION[12]	
1-72	404-408	said	REQT\[2\][6]	FUNCTION[12]|CLAIM\_OBJ[13]	
1-73	409-419	protective	REQT\[2\][6]	FUNCTION[12]|CLAIM\_OBJ[13]	
1-74	420-425	lines	REQT\[2\][6]	FUNCTION[12]|CLAIM\_OBJ[13]	
1-75	426-427	(	REQT\[2\][6]|FIGURE\_REF[7]	FUNCTION[12]|CLAIM\_OBJ[13]|FIGURE\_REF[14]	
1-76	428-429	7	REQT\[2\][6]|FIGURE\_REF[7]	FUNCTION[12]|CLAIM\_OBJ[13]|FIGURE\_REF[14]	
1-77	430-431	)	REQT\[2\][6]|FIGURE\_REF[7]	FUNCTION[12]|CLAIM\_OBJ[13]|FIGURE\_REF[14]	
1-78	432-439	located	REQT\[2\][6]	FUNCTION[12]|CLAIM\_OBJ[13]|COMPOSITION[15]	
1-79	440-441	a	REQT\[2\][6]	FUNCTION[12]|CLAIM\_OBJ[13]|COMPOSITION[15]	
1-80	442-447	short	REQT\[2\][6]	FUNCTION[12]|CLAIM\_OBJ[13]|COMPOSITION[15]	
1-81	448-456	distance	REQT\[2\][6]	FUNCTION[12]|CLAIM\_OBJ[13]|COMPOSITION[15]	
1-82	457-461	from	REQT\[2\][6]	FUNCTION[12]|CLAIM\_OBJ[13]|COMPOSITION[15]	
1-83	462-466	each	REQT\[2\][6]	FUNCTION[12]|CLAIM\_OBJ[13]|COMPOSITION[15]	
1-84	467-472	other	REQT\[2\][6]	FUNCTION[12]|CLAIM\_OBJ[13]|COMPOSITION[15]	
1-85	473-474	,	_	_	
1-86	475-488	characterized	REQT\[3\][8]	COMPOSITION[16]	
1-87	489-491	in	REQT\[3\][8]	COMPOSITION[16]	
1-88	492-496	that	REQT\[3\][8]	COMPOSITION[16]	
1-89	497-499	at	REQT\[3\][8]	COMPOSITION[16]	
1-90	500-503	the	REQT\[3\][8]	COMPOSITION[16]	
1-91	504-510	outlet	REQT\[3\][8]	COMPOSITION[16]	
1-92	511-515	from	REQT\[3\][8]	COMPOSITION[16]	
1-93	516-519	the	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]	
1-94	520-530	electrical	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]	
1-95	531-536	pulse	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]	
1-96	537-546	generator	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]	
1-97	547-548	(	REQT\[3\][8]|FIGURE\_REF[9]	COMPOSITION[16]|INVENTION\_OBJ[17]|FIGURE\_REF[18]	
1-98	549-550	1	REQT\[3\][8]|FIGURE\_REF[9]	COMPOSITION[16]|INVENTION\_OBJ[17]|FIGURE\_REF[18]	
1-99	551-552	)	REQT\[3\][8]|FIGURE\_REF[9]	COMPOSITION[16]|INVENTION\_OBJ[17]|FIGURE\_REF[18]	
1-100	553-558	there	REQT\[3\][8]	COMPOSITION[16]	
1-101	559-561	is	REQT\[3\][8]	COMPOSITION[16]	
1-102	562-570	provided	REQT\[3\][8]	COMPOSITION[16]	
1-103	571-572	a	REQT\[3\][8]	COMPOSITION[16]	
1-104	573-577	pair	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[19]	
1-105	578-580	of	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[19]	
1-106	581-591	electrical	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[19]	
1-107	592-600	circuits	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[19]	
1-108	601-602	(	REQT\[3\][8]|FIGURE\_REF[10]	COMPOSITION[16]|INVENTION\_OBJ[19]|FIGURE\_REF[20]	
1-109	603-604	3	REQT\[3\][8]|FIGURE\_REF[10]	COMPOSITION[16]|INVENTION\_OBJ[19]|FIGURE\_REF[20]	
1-110	605-606	,	REQT\[3\][8]|FIGURE\_REF[10]	COMPOSITION[16]|INVENTION\_OBJ[19]|FIGURE\_REF[20]	
1-111	607-608	5	REQT\[3\][8]|FIGURE\_REF[10]	COMPOSITION[16]|INVENTION\_OBJ[19]|FIGURE\_REF[20]	
1-112	609-610	,	REQT\[3\][8]|FIGURE\_REF[10]	COMPOSITION[16]|INVENTION\_OBJ[19]|FIGURE\_REF[20]	
1-113	611-612	2	REQT\[3\][8]|FIGURE\_REF[10]	COMPOSITION[16]|INVENTION\_OBJ[19]|FIGURE\_REF[20]	
1-114	613-614	;	REQT\[3\][8]|FIGURE\_REF[10]	COMPOSITION[16]|INVENTION\_OBJ[19]|FIGURE\_REF[20]	
1-115	615-616	4	REQT\[3\][8]|FIGURE\_REF[10]	COMPOSITION[16]|INVENTION\_OBJ[19]|FIGURE\_REF[20]	
1-116	617-618	,	REQT\[3\][8]|FIGURE\_REF[10]	COMPOSITION[16]|INVENTION\_OBJ[19]|FIGURE\_REF[20]	
1-117	619-620	5	REQT\[3\][8]|FIGURE\_REF[10]	COMPOSITION[16]|INVENTION\_OBJ[19]|FIGURE\_REF[20]	
1-118	621-622	,	REQT\[3\][8]|FIGURE\_REF[10]	COMPOSITION[16]|INVENTION\_OBJ[19]|FIGURE\_REF[20]	
1-119	623-624	2	REQT\[3\][8]|FIGURE\_REF[10]	COMPOSITION[16]|INVENTION\_OBJ[19]|FIGURE\_REF[20]	
1-120	625-626	)	REQT\[3\][8]|FIGURE\_REF[10]	COMPOSITION[16]|INVENTION\_OBJ[19]|FIGURE\_REF[20]	
1-121	627-634	adapted	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[19]|OBJ\_FUNCTION[21]	
1-122	635-637	to	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[19]|OBJ\_FUNCTION[21]	
1-123	638-640	be	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[19]|OBJ\_FUNCTION[21]	
1-124	641-654	alternatively	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[19]|OBJ\_FUNCTION[21]	
1-125	655-664	connected	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[19]|OBJ\_FUNCTION[21]	
1-126	665-667	to	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[19]|OBJ\_FUNCTION[21]	
1-127	668-672	said	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[19]|OBJ\_FUNCTION[21]|CLAIM\_OBJ[22]	
1-128	673-683	protective	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[19]|OBJ\_FUNCTION[21]|CLAIM\_OBJ[22]	
1-129	684-689	lines	REQT\[3\][8]	COMPOSITION[16]|INVENTION\_OBJ[19]|OBJ\_FUNCTION[21]|CLAIM\_OBJ[22]	
1-130	690-691	(	REQT\[3\][8]|FIGURE\_REF[11]	COMPOSITION[16]|INVENTION\_OBJ[19]|OBJ\_FUNCTION[21]|CLAIM\_OBJ[22]|FIGURE\_REF[23]	
1-131	692-693	7	REQT\[3\][8]|FIGURE\_REF[11]	COMPOSITION[16]|INVENTION\_OBJ[19]|OBJ\_FUNCTION[21]|CLAIM\_OBJ[22]|FIGURE\_REF[23]	
1-132	694-695	)	REQT\[3\][8]|FIGURE\_REF[11]	COMPOSITION[16]|INVENTION\_OBJ[19]|OBJ\_FUNCTION[21]|CLAIM\_OBJ[22]|FIGURE\_REF[23]	
1-133	696-699	and	REQT\[4\][12]	_	
1-134	700-704	said	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]	
1-135	705-715	electrical	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]	
1-136	716-723	circuit	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]	
1-137	724-728	have	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|COMPOSITION[26]	
1-138	729-730	a	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|COMPOSITION[26]	
1-139	731-738	voltage	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|COMPOSITION[26]	
1-140	739-748	different	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|COMPOSITION[26]	
1-141	749-753	from	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|COMPOSITION[26]	
1-142	754-758	each	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|COMPOSITION[26]	
1-143	759-764	other	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|COMPOSITION[26]	
1-144	765-767	in	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-145	768-773	order	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-146	774-776	to	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-147	777-783	enable	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-148	784-787	the	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-149	788-792	most	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-150	793-804	appropriate	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-151	805-812	voltage	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-152	813-815	to	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-153	816-818	be	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-154	819-823	used	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-155	824-825	,	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-156	826-835	according	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-157	836-838	to	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-158	839-842	the	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-159	843-849	length	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-160	850-853	and	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-161	854-867	configuration	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-162	868-870	of	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-163	871-874	the	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]|CLAIM\_OBJ[28]	
1-164	875-885	protective	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]|CLAIM\_OBJ[28]	
1-165	886-891	lines	REQT\[4\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]|CLAIM\_OBJ[28]	
1-166	892-893	(	REQT\[4\][12]|FIGURE\_REF[13]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]|CLAIM\_OBJ[28]|FIGURE\_REF[29]	
1-167	894-895	7	REQT\[4\][12]|FIGURE\_REF[13]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]|CLAIM\_OBJ[28]|FIGURE\_REF[29]	
1-168	896-897	)	REQT\[4\][12]|FIGURE\_REF[13]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]|CLAIM\_OBJ[28]|FIGURE\_REF[29]	
1-169	898-899	.	_	DETAIL\_END	

#Text=The electrical system of Claim 1 , characterized in that said protective lines ( 7 ) comprise a strap wire ( 5A ) fastened to the portion of the building to be protected and connected to the negative terminal of the generator ( 1 ) , said strap wire ( 5A ) carrying insulators ( 10 ) fastened thereto and bearing a conductor ( 6A ) connected to the positive terminal of the generator ( 1 ) .
2-1	901-904	The	INVENTION[14]	INVENTION[31]	
2-2	905-915	electrical	INVENTION[14]	INVENTION[31]	
2-3	916-922	system	INVENTION[14]	INVENTION[31]	
2-4	923-925	of	REQT\[1\][15]|CLAIM\_REF[16]	CLAIM\_REF[32]	
2-5	926-931	Claim	REQT\[1\][15]|CLAIM\_REF[16]	CLAIM\_REF[32]	
2-6	932-933	1	REQT\[1\][15]|CLAIM\_REF[16]|CLAIM\_REF\_NUM[17]	CLAIM\_REF[32]|CLAIM\_REF\_NUM[33]	
2-7	934-935	,	_	_	
2-8	936-949	characterized	REQT\[2\][18]	DETAIL\_START[34]	
2-9	950-952	in	REQT\[2\][18]	DETAIL\_START[34]	
2-10	953-957	that	REQT\[2\][18]	DETAIL\_START[34]	
2-11	958-962	said	REQT\[2\][18]	INVENTION\_OBJ[35]	
2-12	963-973	protective	REQT\[2\][18]	INVENTION\_OBJ[35]	
2-13	974-979	lines	REQT\[2\][18]	INVENTION\_OBJ[35]	
2-14	980-981	(	REQT\[2\][18]|FIGURE\_REF[19]	INVENTION\_OBJ[35]|FIGURE\_REF[36]	
2-15	982-983	7	REQT\[2\][18]|FIGURE\_REF[19]	INVENTION\_OBJ[35]|FIGURE\_REF[36]	
2-16	984-985	)	REQT\[2\][18]|FIGURE\_REF[19]	INVENTION\_OBJ[35]|FIGURE\_REF[36]	
2-17	986-994	comprise	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]	
2-18	995-996	a	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]	
2-19	997-1002	strap	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]	
2-20	1003-1007	wire	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]	
2-21	1008-1009	(	REQT\[2\][18]|FIGURE\_REF[20]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|FIGURE\_REF[39]	
2-22	1010-1012	5A	REQT\[2\][18]|FIGURE\_REF[20]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|FIGURE\_REF[39]	
2-23	1013-1014	)	REQT\[2\][18]|FIGURE\_REF[20]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|FIGURE\_REF[39]	
2-24	1015-1023	fastened	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-25	1024-1026	to	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-26	1027-1030	the	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-27	1031-1038	portion	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-28	1039-1041	of	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-29	1042-1045	the	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-30	1046-1054	building	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-31	1055-1057	to	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-32	1058-1060	be	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-33	1061-1070	protected	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-34	1071-1074	and	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-35	1075-1084	connected	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-36	1085-1087	to	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-37	1088-1091	the	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-38	1092-1100	negative	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-39	1101-1109	terminal	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-40	1110-1112	of	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]	
2-41	1113-1116	the	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]|CLAIM\_OBJ[41]	
2-42	1117-1126	generator	REQT\[2\][18]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]|CLAIM\_OBJ[41]	
2-43	1127-1128	(	REQT\[2\][18]|FIGURE\_REF[21]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]|CLAIM\_OBJ[41]|FIGURE\_REF[42]	
2-44	1129-1130	1	REQT\[2\][18]|FIGURE\_REF[21]	INVENTION\_OBJ[35]|COMPOSITION[37]|CLAIM\_OBJ[38]|COMPOSITION[40]|CLAIM\_OBJ[41]|FIGURE\_REF[42]	
