#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Segmentstructural|Category
#T_SP=webanno.custom.EXT|SEG


#Text=A paging system comprising : terminal receiving means ( 10 ) for receiving a message comprising a plurality of encoded ideographical characters ; determining means ( 86 ) coupled to the terminal receiving means ( 10 ) for determining whether each of the encoded ideographical characters corresponds to one character of a universal character set , the determining means further determines whether each encoded ideographical character not found within the universal character set corresponds to a replaceable ideographical character or is a non-replaceable ideographical character according to the universal character set ; replacement means ( 94 ) for replacing each replaceable character as determined by the determining means with a replacement character ; code converting means ( 88 ) for converting the encoded ideographical characters found within the universal character set and the replacement characters to a first code ; and transmitting means ( 36 ) for transmitting said first code and the non-replaceable ideographical characters to at least one selective call receiver ( 34 ) at a remote location ; the selective call receiver ( 34 ) , comprising : receiving means ( 36 ) for receiving said first code and said non-replaceable characters ; decoding means ( 52 ) , coupled to said receiving means ( 36 ) , for decoding said first code to produce the ideographical characters encoded therein , said decoding means ( 52 ) comprising a replacing means ( 144 ) for replacing the decoded non-replaceable ideographical character with a predetermined character symbol ; and display means ( 58 ) for displaying the decoded ideographical characters and the pre-determined character symbol .
1-35	211-212	(	REQT\[1\][4]|FIGURE\_REF[6]	COMPOSITION[7]|INVENTION\_OBJ[8]|CLAIM\_OBJ[10]|FIGURE\_REF[11]	
1-36	213-215	10	REQT\[1\][4]|FIGURE\_REF[6]	COMPOSITION[7]|INVENTION\_OBJ[8]|CLAIM\_OBJ[10]|FIGURE\_REF[11]	
1-37	216-217	)	REQT\[1\][4]|FIGURE\_REF[6]	COMPOSITION[7]|INVENTION\_OBJ[8]|CLAIM\_OBJ[10]|FIGURE\_REF[11]	
1-38	218-221	for	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-39	222-233	determining	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-40	234-241	whether	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-41	242-246	each	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-42	247-249	of	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-43	250-253	the	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-44	254-261	encoded	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-45	262-275	ideographical	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-46	276-286	characters	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-47	287-298	corresponds	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-48	299-301	to	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-49	302-305	one	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-50	306-315	character	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-51	316-318	of	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-52	319-320	a	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-53	321-330	universal	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-54	331-340	character	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-55	341-344	set	REQT\[1\][4]	COMPOSITION[7]|INVENTION\_OBJ[8]|OBJ\_FUNCTION[12]	
1-56	345-346	,	_	_	
1-57	347-350	the	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]	
1-58	351-362	determining	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]	
1-59	363-368	means	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]	
1-60	369-376	further	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-61	377-387	determines	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-62	388-395	whether	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-63	396-400	each	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-64	401-408	encoded	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-65	409-422	ideographical	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-66	423-432	character	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-67	433-436	not	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-68	437-442	found	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-69	443-449	within	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-70	450-453	the	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-71	454-463	universal	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-72	464-473	character	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-73	474-477	set	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-74	478-489	corresponds	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-75	490-492	to	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-76	493-494	a	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-77	495-506	replaceable	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-78	507-520	ideographical	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-79	521-530	character	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-80	531-533	or	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-81	534-536	is	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-82	537-538	a	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-83	539-554	non-replaceable	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-84	555-568	ideographical	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-85	569-578	character	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-86	579-588	according	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-87	589-591	to	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-88	592-595	the	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-89	596-605	universal	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-90	606-615	character	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-91	616-619	set	REQT\[2\][7]	COMPOSITION[13]|INVENTION\_OBJ[14]|OBJ\_FUNCTION[15]	
1-92	620-621	;	REQT\[2\][7]	COMPOSITION[13]	
1-93	622-633	replacement	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]	
1-94	634-639	means	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]	
1-95	640-641	(	REQT\[1\][8]|FIGURE\_REF[9]	COMPOSITION[16]|INVENTION\_OBJ[17]|FIGURE\_REF[18]	
1-96	642-644	94	REQT\[1\][8]|FIGURE\_REF[9]	COMPOSITION[16]|INVENTION\_OBJ[17]|FIGURE\_REF[18]	
1-97	645-646	)	REQT\[1\][8]|FIGURE\_REF[9]	COMPOSITION[16]|INVENTION\_OBJ[17]|FIGURE\_REF[18]	
1-98	647-650	for	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-99	651-660	replacing	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-100	661-665	each	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-101	666-677	replaceable	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-102	678-687	character	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-103	688-690	as	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-104	691-701	determined	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-105	702-704	by	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-106	705-708	the	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-107	709-720	determining	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-108	721-726	means	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-109	727-731	with	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-110	732-733	a	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-111	734-745	replacement	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-112	746-755	character	REQT\[1\][8]	COMPOSITION[16]|INVENTION\_OBJ[17]|OBJ\_FUNCTION[19]	
1-113	756-757	;	REQT\[1\][8]	COMPOSITION[16]	
1-114	758-762	code	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]	
1-115	763-773	converting	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]	
1-116	774-779	means	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]	
1-117	780-781	(	REQT\[1\][10]|FIGURE\_REF[11]	COMPOSITION[20]|INVENTION\_OBJ[21]|FIGURE\_REF[22]	
1-118	782-784	88	REQT\[1\][10]|FIGURE\_REF[11]	COMPOSITION[20]|INVENTION\_OBJ[21]|FIGURE\_REF[22]	
1-119	785-786	)	REQT\[1\][10]|FIGURE\_REF[11]	COMPOSITION[20]|INVENTION\_OBJ[21]|FIGURE\_REF[22]	
1-120	787-790	for	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-121	791-801	converting	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-122	802-805	the	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-123	806-813	encoded	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-124	814-827	ideographical	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-125	828-838	characters	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-126	839-844	found	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-127	845-851	within	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-128	852-855	the	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-129	856-865	universal	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-130	866-875	character	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-131	876-879	set	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-132	880-883	and	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-133	884-887	the	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-134	888-899	replacement	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-135	900-910	characters	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-136	911-913	to	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-137	914-915	a	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-138	916-921	first	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-139	922-926	code	REQT\[1\][10]	COMPOSITION[20]|INVENTION\_OBJ[21]|OBJ\_FUNCTION[23]	
1-140	927-928	;	REQT\[1\][10]	COMPOSITION[20]	
1-141	929-932	and	REQT\[1\][12]	_	
1-142	933-945	transmitting	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]	
1-143	946-951	means	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]	
1-144	952-953	(	REQT\[1\][12]|FIGURE\_REF[13]	COMPOSITION[24]|INVENTION\_OBJ[25]|FIGURE\_REF[26]	
1-145	954-956	36	REQT\[1\][12]|FIGURE\_REF[13]	COMPOSITION[24]|INVENTION\_OBJ[25]|FIGURE\_REF[26]	
1-146	957-958	)	REQT\[1\][12]|FIGURE\_REF[13]	COMPOSITION[24]|INVENTION\_OBJ[25]|FIGURE\_REF[26]	
1-147	959-962	for	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-148	963-975	transmitting	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-149	976-980	said	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-150	981-986	first	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-151	987-991	code	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-152	992-995	and	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-153	996-999	the	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-154	1000-1015	non-replaceable	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-155	1016-1029	ideographical	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-156	1030-1040	characters	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-157	1041-1043	to	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-158	1044-1046	at	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-159	1047-1052	least	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-160	1053-1056	one	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-161	1057-1066	selective	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-162	1067-1071	call	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-163	1072-1080	receiver	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-164	1081-1082	(	REQT\[1\][12]|FIGURE\_REF[14]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]|FIGURE\_REF[28]	
1-165	1083-1085	34	REQT\[1\][12]|FIGURE\_REF[14]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]|FIGURE\_REF[28]	
1-166	1086-1087	)	REQT\[1\][12]|FIGURE\_REF[14]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]|FIGURE\_REF[28]	
1-167	1088-1090	at	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-168	1091-1092	a	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-169	1093-1099	remote	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-170	1100-1108	location	REQT\[1\][12]	COMPOSITION[24]|INVENTION\_OBJ[25]|OBJ\_FUNCTION[27]	
1-171	1109-1110	;	REQT\[1\][12]	COMPOSITION[24]	
1-172	1111-1114	the	REQT\[2\][15]	INVENTION\_OBJ[29]	
1-173	1115-1124	selective	REQT\[2\][15]	INVENTION\_OBJ[29]	
1-174	1125-1129	call	REQT\[2\][15]	INVENTION\_OBJ[29]	
1-175	1130-1138	receiver	REQT\[2\][15]	INVENTION\_OBJ[29]	
1-176	1139-1140	(	REQT\[2\][15]|FIGURE\_REF[16]	INVENTION\_OBJ[29]|FIGURE\_REF[30]	
1-177	1141-1143	34	REQT\[2\][15]|FIGURE\_REF[16]	INVENTION\_OBJ[29]|FIGURE\_REF[30]	
1-178	1144-1145	)	REQT\[2\][15]|FIGURE\_REF[16]	INVENTION\_OBJ[29]|FIGURE\_REF[30]	
1-179	1146-1147	,	REQT\[2\][15]	INVENTION\_OBJ[29]	
1-180	1148-1158	comprising	REQT\[2\][15]	INVENTION\_OBJ[29]	
1-181	1159-1160	:	REQT\[2\][15]	INVENTION\_OBJ[29]	
1-182	1161-1170	receiving	REQT\[2\][15]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]	
1-183	1171-1176	means	REQT\[2\][15]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]	
1-184	1177-1178	(	REQT\[2\][15]|FIGURE\_REF[17]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]|FIGURE\_REF[33]	
1-185	1179-1181	36	REQT\[2\][15]|FIGURE\_REF[17]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]|FIGURE\_REF[33]	
1-186	1182-1183	)	REQT\[2\][15]|FIGURE\_REF[17]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]|FIGURE\_REF[33]	
1-187	1184-1187	for	REQT\[2\][15]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]|OBJ\_FUNCTION[34]	
1-188	1188-1197	receiving	REQT\[2\][15]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]|OBJ\_FUNCTION[34]	
1-189	1198-1202	said	REQT\[2\][15]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]|OBJ\_FUNCTION[34]	
1-190	1203-1208	first	REQT\[2\][15]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]|OBJ\_FUNCTION[34]	
1-191	1209-1213	code	REQT\[2\][15]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]|OBJ\_FUNCTION[34]	
1-192	1214-1217	and	REQT\[2\][15]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]|OBJ\_FUNCTION[34]	
1-193	1218-1222	said	REQT\[2\][15]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]|OBJ\_FUNCTION[34]	
1-194	1223-1238	non-replaceable	REQT\[2\][15]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]|OBJ\_FUNCTION[34]	
1-195	1239-1249	characters	REQT\[2\][15]	INVENTION\_OBJ[29]|COMPOSITION[31]|CLAIM\_OBJ[32]|OBJ\_FUNCTION[34]	
1-196	1250-1251	;	REQT\[2\][15]	INVENTION\_OBJ[29]|COMPOSITION[31]	
1-197	1252-1260	decoding	REQT\[2\][18]	INVENTION\_OBJ[29]|COMPOSITION[35]|CLAIM\_OBJ[36]	
1-198	1261-1266	means	REQT\[2\][18]	INVENTION\_OBJ[29]|COMPOSITION[35]|CLAIM\_OBJ[36]	
1-199	1267-1268	(	REQT\[2\][18]|FIGURE\_REF[19]	INVENTION\_OBJ[29]|COMPOSITION[35]|CLAIM\_OBJ[36]|FIGURE\_REF[37]	
1-200	1269-1271	52	REQT\[2\][18]|FIGURE\_REF[19]	INVENTION\_OBJ[29]|COMPOSITION[35]|CLAIM\_OBJ[36]|FIGURE\_REF[37]	
1-201	1272-1273	)	REQT\[2\][18]|FIGURE\_REF[19]	INVENTION\_OBJ[29]|COMPOSITION[35]|CLAIM\_OBJ[36]|FIGURE\_REF[37]	
1-202	1274-1275	,	REQT\[2\][18]	INVENTION\_OBJ[29]|COMPOSITION[35]|CLAIM\_OBJ[36]	
